text,reply_text,name,source,comment_id,reply_name
"回复<a href='http://m.weibo.cn/n/团总大魔王'>@团总大魔王</a>:站着说话不腰疼，那干脆外企全部离开中国算了<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;;""></span>",回复<a href='http://m.weibo.cn/n/M匹若曹'>@M匹若曹</a>:年诺基亚倒了也没怎么样吧  诺基亚的在业人员比乐天多了去了   另外你的新键盘到了,M匹若曹,Pro iPhone 6s Plus,4087515348640120,团总大魔王
"回复<a href='http://m.weibo.cn/n/liberum'>@liberum</a>:然而你似乎忘了中国从来没有被世界温柔以待，需要赢得世界吗<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>",中国政府和人民最后可能征服了乐天却失去了世界。,屿屿城池,iPhone 7 Plus,4087515344594614,liberum
回复<a href='http://m.weibo.cn/n/李晶磊'>@李晶磊</a>:然后都去艹你🐴了,然后中国员工大量失业,张志洋0915,魅族 MX5,4087515344439044,李晶磊
回复<a href='http://m.weibo.cn/n/Kevin君格君格Durant'>@Kevin君格君格Durant</a>:曹尼玛了个b的导弹把你吗打死的时候你还会这么说吗？,闹完之后，下岗的都是中国的员工,杨吉磊同学,三星android智能手机,4087515340842947,Kevin君格君格Durant
回复<a href='http://m.weibo.cn/n/章大人GMAT'>@章大人GMAT</a>:出门能把脑子带上吗 ？,这么恶劣的投资环境，还有外企会来吗？,他好像条狗錒丶,iPhone 6,4087515331837788,章大人GMAT
"爱我的大中华<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-8e9a1a0346.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/l_xin-8e9a1a0346.png"" style=""width:1em;height:1em;;""></span>",-,蒲公英2345,Android客户端,4087515331834395,-
太子dang的天下，并非是天下人的天下,-,抽象派的简笔画,三星android智能手机,4087515331833320,-
回复<a href='http://m.weibo.cn/n/章大人GMAT'>@章大人GMAT</a>:和中国友好往来的自来会来。,这么恶劣的投资环境，还有外企会来吗？,风吹裤裆凉KK,iPhone 6 Plus,4087515331471498,章大人GMAT
回复<a href='http://m.weibo.cn/n/风无影134521'>@风无影134521</a>:你们只管挣钱，不管国家，可以这么说么,没人管下岗职工的死活，他们只管&quot;爱国&quot;,风吹裤裆凉KK,iPhone 6 Plus,4087515327272835,风无影134521
回复<a href='http://m.weibo.cn/n/未遂的文艺大龄青年'>@未遂的文艺大龄青年</a>:拜托你看下新闻，他们现在还有工资呢，懂不懂呀？而且，乐天是韩国主动关闭的，,"回复<a href='http://m.weibo.cn/n/中山北路小陈'>@中山北路小陈</a>:2017年2月数据132974名员工，请教一下，你准备怎么来安排这些人呢？别总用嘴说，别当键盘侠，拿出点实际行动。<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-d903433c82.png"" style=""width:1em;height:1em;;""></span>",中山北路小陈,iPhone 6s,4087515314670060,未遂的文艺大龄青年
超市乐天产品还在卖啊……,-,夜喵子儿,iPhone 6s Plus,4087515314666087,-
失业可以再择业啊 失了国家还有几把事业可失！,-,小短袖-,iPhone 6 Plus,4087515314663945,-
我家超市的十元区全是乐天倒闭运过来的商品，我坚持抵制乐天的但真的好便宜吖，我要不要去买吖好纠结😳😳😳,-,九缪斯黑粉,小米手机4,4087515307224218,-
回复<a href='http://m.weibo.cn/n/凯乾福'>@凯乾福</a>:没有他张屠夫，只能吃带毛猪吗？没有哪国援助，神舟上天了，蛟龙下海了，氢弹爆炸了。,小粉红，“国家会安排下岗职工的”。虽然国家并没有表这个态。,宁静与祥和,Android客户端,4087515306622080,凯乾福
回复<a href='http://m.weibo.cn/n/风无影134521'>@风无影134521</a>:死活？失个业就上升到死活了？,没人管下岗职工的死活，他们只管&quot;爱国&quot;,Bunny小xx,iPhone 7,4087515302323864,风无影134521
因消防整顿？那我想说的是平时消防干啥去了，事件一出，消防就出来冒泡，事件不出就不用整顿了呗？,-,琪乐无穷1995,iPhone 5s,4087515286210354,-
"既然突击出现这么多消防不合格的地方，那么请问这些地区的安监消防担什么责任受什么惩处？别特么说它们是干净的<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-d903433c82.png"" style=""width:1em;height:1em;;""></span>",-,jacky-风再起时,iPhone 6 Plus,4087515273012078,-
回复<a href='http://m.weibo.cn/n/孔小孔1992'>@孔小孔1992</a>:每天都有企业因为经营不善倒闭，乐天也属于高层策略导致在华业务做不起走。有些人就只能bb，要国家安顿，要其他企业安顿，要媒体安顿。真那么善良，干嘛不把每天失业的几十万人接到自己家去。真那么没国界，干嘛不把中兴因为制裁在美裁员的美国人接过来安顿。,下岗下岗下岗你妹啊？国家到时候都没了你们还在为自己一些蝇头小利斤斤计较！告诉你们乐天没了肯定会有其他超市取而代之，这是市场规则，还一个个挺会说话的样子，傻x。,胡huxu旭,nubia Z11 无边框手机,4087515260782945,孔小孔1992
乐天全国一百五六十家门店,-,biubiubiu小西西,许许给的iPhone 7 Plus,4087515260779577,-
回复<a href='http://m.weibo.cn/n/墨sang'>@墨sang</a>:可能你没有生活在基层吧，超市的员工要是有心换个超市工作，真的好容易的，全国就99家乐天，不会有人因此失业再也找不到工作，就此饿死的。,所以失业的中国员工可以去央视上班吗？,xiamengxue_70411,iPhone 6s,4087515260408030,墨sang
回复<a href='http://m.weibo.cn/n/margk'>@margk</a>:你就是几把得一个蛆,中国就是个几把国家,张志洋0915,魅族 MX5,4087515256206380,margk
回复<a href='http://m.weibo.cn/n/Yz吃的sugar'>@Yz吃的sugar</a>:大哥，960平方跟960万平方差很远啊,回复<a href='http://m.weibo.cn/n/maliry98'>@maliry98</a>:热门真心智障！！我大中华960平方公里，感觉没了几家超市，那些员工都会饿死了？做梦的吧，到处都是超市，最多是重新找工作…,最讨厌微博名字换很长的人了,iPhone 6,4087515251587956,Yz吃的sugar
回复<a href='http://m.weibo.cn/n/我不善良但漂亮吖'>@我不善良但漂亮吖</a>:哪些人都是老外雇佣的水军，到处刷这些，谁不知道中国人民从来不缺开店的人，乐天关闭不知道给了多少老板机会开超市,"有些评论真搞笑，因为这几个超市关闭而下岗的员工不过几百人，中国那么大市场，只要是个想找工作的人不至于会找不到一个相同待遇的工作。而这给乐天带来的损失有多大，可能你们是知道得比我清楚所以才在这儿毫无逻辑的洗地吧<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;;""></span>",wo不想shu,iPhone 6s Plus,4087515248165541,我不善良但漂亮吖
"乐天关闭了会开国货店照样有人上班 整天瞎操心有的没的 还说国家政府干嘛干嘛的 真不幸你们投错胎投错地方 更不幸的是国家包容了太多sb 如果有一天没办法躲避战争的话 希望你们这些人都是汉奸然后战败 把这堆垃圾清扫出去<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;;""></span>",-,GG_aboy,iPhone 6s Plus,4087515243494360,-
"中国近代史告诉你，中国人穷志不穷，现在过上了有鱼有肉的生活，一些废物就开始用着中国移动的流量，操着青瓦台的心了呢，垃圾。<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_erha-0d2bea3a7d.png"" style=""width:1em;height:1em;;""></span>",-,任囍囍,iPhone 6s,4087515239754940,-
看到评论很心痛，很多中国人在大是大非面前看不清，不知道国家利益高于一切，没有国哪来的家，只有国家强大才有民族复兴,-,霏Saisai,iPhone 7 Plus,4087515239659465,-
活该！,-,我心里住着一个红红好姑娘,小米Max,4087515235087013,-
回复<a href='http://m.weibo.cn/n/老杨桃树'>@老杨桃树</a>:SB才会来,回复<a href='http://m.weibo.cn/n/章大人GMAT'>@章大人GMAT</a>:有钱可捞还怕别人不来🙃,逆顺,iPhone 6,4087515227142498,老杨桃树
回复<a href='http://m.weibo.cn/n/Kevin君格君格Durant'>@Kevin君格君格Durant</a>:员工的工资不及乐天挣得零头多,闹完之后，下岗的都是中国的员工,Fxw-,iPhone 6s,4087515218028056,Kevin君格君格Durant
"回复<a href='http://m.weibo.cn/n/maliry98'>@maliry98</a>:的确是这样的   走一家超市马上又会来一家     因为那么大个门面不做超市还能做什么<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>",我妈以前就做超市的促销……关了一家又开一家？咋的？没了乐天这些人就下岗了？失业了？我觉得是有些人夸大其词了……全国就99家乐天……我们家的小城区一年能关两家超市，日子照样过，我妈照样换着上班找工作……日子苦点，累点……我还是长大了，我妈也到时间休息享福了……,茶茶真是年少有为,包子送的柔光自拍vivo X7Plus,4087515214533032,maliry98
微博炸出一帮脑残东西,-,HangLiDong,iPhone 5s,4087515213833297,-
回复<a href='http://m.weibo.cn/n/凯乾福'>@凯乾福</a>:不劳你慕洋犬担心 但今日份的狗粮没了 滚,小粉红，“国家会安排下岗职工的”。虽然国家并没有表这个态。,MiyazakiR,iPhone客户端,4087515210243565,凯乾福
回复<a href='http://m.weibo.cn/n/梁俊Jiunn'>@梁俊Jiunn</a>:请问你希望看到怎样的行动？你自己就是键盘侠却怼着别的&quot;键盘侠&quot;,回复<a href='http://m.weibo.cn/n/猫巷里的树语'>@猫巷里的树语</a>:下岗工人都是部分年龄很大的大妈大叔， 希望政府是有备而来的，安顿好吧。 评论的键盘侠别用嘴说话说什么会有其他超市入驻，我们希望看到的是行动,猛QIN,iPhone 6,4087515209638182,梁俊Jiunn
回复<a href='http://m.weibo.cn/n/女爵98693'>@女爵98693</a>:那是你妈不在乐天 你妈不用失业,回复<a href='http://m.weibo.cn/n/穿啥裤子都往下掉'>@穿啥裤子都往下掉</a>:你的意思离了韩国的超市中国人就不活了，真是井底之蛙，不要在这里贻笑大方！,穿啥裤子都往下掉,iPhone 6,4087515189806845,女爵98693
不能松懈，继续反韩,-,Newlxr,iPhone 6s,4087515188663667,-
回复<a href='http://m.weibo.cn/n/墨sang'>@墨sang</a>:脑子没毛病吧？,所以失业的中国员工可以去央视上班吗？,还好吗伙计,iPhone 6,4087515180829699,墨sang
回复<a href='http://m.weibo.cn/n/TONY3093-李诚涌'>@TONY3093-李诚涌</a>:好狗好狗,"<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/doraemon/dr_weixiao-596608a586.png"" style=""width:1em;height:1em;;""></span><span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_hehe-4f9f713058.png"" style=""width:1em;height:1em;;""></span>雇员都是本土的，人家在停业期间还要支付雇员薪资，活脱脱一幕，您不仁我还有义，安好。问好。",前方高大上,iPhone 5s,4087515180829551,TONY3093-李诚涌
"回复<a href='http://m.weibo.cn/n/V妙V笑'>@V妙V笑</a>:那些大多数是水军<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-d903433c82.png"" style=""width:1em;height:1em;;""></span>",孰轻孰重网友分不清了？等到国没有了，更不用想去哪上班了。这可是军事战略，是国家安身立命的根本，没有了国家安全，我们什么都不是。,糊栏,Android,4087515172429683,V妙V笑
评论里说失业的人啊。除了乐天中国就没有别的超市了是吗？除了超市偌大个中国就没有别的地方用人了是吗？一家公司倒闭了你这辈子都不就业了是吗？脑子里都有泡吧？,-,朽梦___,红米Note 2,4087515163910276,-
"隔山喊牛，看来功力还是软了点，(⊙o⊙)…，山崩了，牛继续在田里走来走去<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_xixi-ce63ce2629.png"" style=""width:1em;height:1em;;""></span>",-,酱油不是这么打滴,乐1s,4087515156186687,-
回复<a href='http://m.weibo.cn/n/穿啥裤子都往下掉'>@穿啥裤子都往下掉</a>:感觉这个言论真的很没脑子啊,真是一帮蠢货，乐天关门你们高兴，那关门之后的中国员工呢？你们掏钱负责安顿吗？,喜欢护肤的蜗牛家家,iPhone 6,4087515155507025,穿啥裤子都往下掉
回复<a href='http://m.weibo.cn/n/未遂的文艺大龄青年'>@未遂的文艺大龄青年</a>:人家乐天的员工还没说什么话呢，你倒好，你是为韩国担心吧？呵呵,"回复<a href='http://m.weibo.cn/n/中山北路小陈'>@中山北路小陈</a>:2017年2月数据132974名员工，请教一下，你准备怎么来安排这些人呢？别总用嘴说，别当键盘侠，拿出点实际行动。<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-d903433c82.png"" style=""width:1em;height:1em;;""></span>",中山北路小陈,iPhone 6s,4087515151734591,未遂的文艺大龄青年
回复<a href='http://m.weibo.cn/n/MIGA君'>@MIGA君</a>:第一我没说什么严重下岗危机。第二 我是指大龄的下岗职工，确实是不容易找下一份工作的 ，具体内容我也不想跟你解释 懂的人自然会懂,回复<a href='http://m.weibo.cn/n/梁俊Jiunn'>@梁俊Jiunn</a>:想多了大哥。城市每天都有人失业，乐天一个城市算100多个员工，一个城市消化不了这点员工？根本没有下岗危机好么，什么鬼,梁俊Jiunn,iPhone客户端,4087515151415813,MIGA君
回复<a href='http://m.weibo.cn/n/liberum'>@liberum</a>:脑残,中国政府和人民最后可能征服了乐天却失去了世界。,lmmzz,iPhone 6s Plus,4087515147105793,liberum
关了好，再见,-,莫莫莫_拖拖拖,华为P9手机摄影再突破,4087515147104698,-
回复<a href='http://m.weibo.cn/n/羞涩的起哄架秧子星人'>@羞涩的起哄架秧子星人</a>:有病吧你,"算过有多少人失业么？影响多少下游供货商？直接或间接影响多少家庭么？国家面前不就业<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/default/d_tanshou-dcf7d5d0d6.png"" style=""width:1em;height:1em;;""></span>",用户6032776813,iPhone客户端,4087515143577760,羞涩的起哄架秧子星人
之前没有乐天超市的人就不活了吗？,-,早产的哪吒丶,魅蓝 Note2,4087515138323293,-
回复<a href='http://m.weibo.cn/n/margk'>@margk</a>:萨德不光能拦截捣蛋还能发现SB，没错，你就是被发现的。现在正式命名你为SG（SB+ZG）。,中国就是个几把国家,丶第五季节,iPhone 6,4087515121543336,margk
"<span class=""url-icon""><img src=""//h5.sinaimg.cn/m/emoticon/icon/others/d_doge-d903433c82.png"" style=""width:1em;height:1em;;""></span>评论水军好多 国内就一家乐天企业？",-,说书人_StoryTeller,iPhone 6,4087515105494477,-
